name,country,latitude,longitude,suburb,property_type,room_type,bed_type,price,number_of_reviews,rating,occupancy_30,occupancy_60,occupancy_90,occupancy_365
Great Rates on Winter Dates + Free Activities! - Royal Kahana Ocean view One bedroom / One bath,United States,20.9713,-156.67987,Westside,Condominium,Entire home/apt,Real Bed,195.0,0,,0.9666666666666668,0.8833333333333333,0.5888888888888889,0.4027397260273972
Modern spacious apartment in trendy Newtown,Australia,-33.90252,151.17798,Newtown/Enmore,Apartment,Private room,Real Bed,90.0,3,10.0,1.0,1.0,1.0,1.0
Roofie,Turkey,41.00278,29.03158,Kadıköy,Apartment,Private room,Real Bed,58.0,0,,0.0,0.0,0.0,0.0
KAL#413. Top floor with gorgeous views!,United States,20.95762,-156.68395,Westside,Condominium,Entire home/apt,Real Bed,159.0,0,,0.9666666666666668,0.9166666666666666,0.8111111111111111,0.5561643835616439
Cosy & Unique Home in the heart of Sai Ying Pun,Hong Kong,22.28759,114.14333,Sai Ying Pun,Apartment,Entire home/apt,Real Bed,691.0,4,9.0,1.0,1.0,1.0,1.0
"Premium and Cosy Place in Beyoğlu, Galata",Turkey,41.0308,28.9771,Beyoglu,Apartment,Entire home/apt,Real Bed,596.0,0,,0.0666666666666666,0.0333333333333333,0.0222222222222222,0.7589041095890411
casa da praia,Portugal,41.38792,-8.77257,Povoa de Varzim,Apartment,Entire home/apt,Real Bed,40.0,2,10.0,0.0999999999999999,0.05,0.0333333333333333,0.5150684931506849
WOW! NEW MODERN BATHROOM *Kaanapali Beach* - G105,United States,20.92698,-156.69251,Maui,Condominium,Entire home/apt,Real Bed,182.0,6,9.0,0.9666666666666668,0.9666666666666668,0.7444444444444445,0.4301369863013699
The Tiny Boho,Portugal,41.16068,-8.62537,Porto,Apartment,Entire home/apt,Real Bed,65.0,10,10.0,0.0333333333333333,0.0166666666666667,0.011111111111111,0.0027397260273972
SINGLE ROOM NEAR THE AIRPORT,Spain,41.33371,2.0978,Sants-Montjuïc,Apartment,Private room,Real Bed,22.0,5,8.0,0.7333333333333334,0.3666666666666667,0.2555555555555555,0.4082191780821917
Cozy North Shore Studio,United States,21.57044,-158.1092,Oʻahu,Apartment,Entire home/apt,Real Bed,120.0,3,10.0,1.0,1.0,1.0,1.0
City center Garden,Portugal,41.14802,-8.60269,Porto,Apartment,Entire home/apt,Real Bed,50.0,16,9.0,0.6333333333333333,0.4833333333333333,0.3555555555555555,0.1178082191780821
香港高鐵站全新裝修豪華持牌賓館3人房606,Hong Kong,22.30618,114.16683,Yau Tsim Mong,Boutique hotel,Private room,Real Bed,455.0,10,10.0,1.0,1.0,1.0,1.0
Nice and quiet room in the Plateau,Canada,45.52984,-73.59447,Le Plateau-Mont-Royal,Condominium,Private room,Real Bed,36.0,32,10.0,0.9333333333333332,0.4666666666666667,0.3111111111111111,0.8301369863013699
Gignas Studio Apartment,Spain,41.38164,2.17855,El Gòtic,Apartment,Entire home/apt,Real Bed,41.0,0,,1.0,1.0,1.0,0.495890410958904
"酒店式公寓,厅床出租,尊享免费泳池､健身房,仅限女性!Bunk Bed,“NO BOYS”!",Hong Kong,22.30099,114.18672,Hung Hom,Apartment,Shared room,Real Bed,283.0,47,10.0,0.5,0.2666666666666667,0.1777777777777778,0.0493150684931507
Beautiful 1/1/1 in Waikiki!,United States,21.27592,-157.8205,Honolulu,Condominium,Entire home/apt,Real Bed,142.0,4,10.0,1.0,1.0,1.0,1.0
Smart Studio next to El Born,Spain,41.38406,2.17585,Ciutat Vella,Apartment,Entire home/apt,Real Bed,40.0,0,,1.0,1.0,1.0,0.2547945205479451
Oceanfront Sun Suite - Beachfront Oasis  ✔Wifi ✔AC,United States,21.41425,-158.17655,Nanakuli/Maili,Condominium,Entire home/apt,Real Bed,139.0,43,10.0,0.8666666666666667,0.7,0.6777777777777778,0.5013698630136987
Las Ramblas Penthouse Apartment,Spain,41.38123,2.17557,Ciutat Vella,Apartment,Entire home/apt,Real Bed,130.0,2,10.0,0.9333333333333332,0.9666666666666668,0.9777777777777776,0.9945205479452056
香港西貢海景游泳池大房子#Saikung#Hiking#Beach#Relaxing#20%OFF,Hong Kong,22.39018,114.26052,Hong Kong,Guest suite,Private room,Real Bed,675.0,24,10.0,0.0666666666666666,0.0666666666666666,0.0444444444444444,0.7643835616438356
The Pineapple Surf Shack,United States,21.46995,-158.21734,Oʻahu,Guesthouse,Entire home/apt,Real Bed,130.0,29,10.0,0.9666666666666668,0.9333333333333332,0.8555555555555556,0.4931506849315068
On The Ramblas 5 Studio Apartment,Spain,41.38126,2.17539,Ciutat Vella,Apartment,Entire home/apt,Real Bed,80.0,1,8.0,1.0,1.0,1.0,1.0
Apto Quarto e Sala Copacabana Posto 4,Brazil,-22.974201594007827,-43.191166017041695,Copacabana,Apartment,Entire home/apt,Real Bed,145.0,12,10.0,0.7,0.5166666666666666,0.3444444444444444,0.2273972602739725
Prince Edward Room    15 mins to  CITY U - POLY U,Hong Kong,22.31935,114.17045,Mong Kok,Apartment,Private room,Real Bed,251.0,0,,0.0333333333333333,0.0166666666666667,0.011111111111111,0.5095890410958904
"双床獨立套房(Twin bed room)位處九龍旺角彌敦道,全新豪華裝修,交通方便,地鐵,機場巴士",Hong Kong,22.3219,114.16967,Mong Kok,Apartment,Private room,Real Bed,479.0,62,10.0,0.8,0.6666666666666667,0.4444444444444444,0.3945205479452055
habitacion 2 en el barrio del borne de  barcelona,Spain,41.38919,2.17964,Sant Pere/Santa Caterina,Apartment,Private room,Real Bed,36.0,22,9.0,0.9666666666666668,0.85,0.6555555555555556,0.1753424657534246
habitacion 1 en el barrio del borne barcelona,Spain,41.38982,2.17968,Ciutat Vella,Apartment,Private room,Real Bed,36.0,25,9.0,0.9666666666666668,0.9333333333333332,0.6888888888888889,0.1698630136986301
Lovely Room in the Heart of the Plateau,Canada,45.52309,-73.58263,Le Plateau,Apartment,Private room,Real Bed,40.0,2,8.0,1.0,1.0,1.0,1.0
AMAZING VIEW 3 QUARTOS FRENTE MAR,Brazil,-22.96484718482345,-43.175123885006016,Copacabana,Apartment,Entire home/apt,Real Bed,798.0,1,2.0,0.0,0.1333333333333333,0.0888888888888889,0.0410958904109589
Quaint apartment in an excellent location,Australia,-33.88687,151.25552,Bellevue Hill,Apartment,Entire home/apt,Real Bed,119.0,0,,1.0,1.0,1.0,1.0
"Yasilkent Mahallasi, Fitower",Turkey,41.02728,28.65739,Esenyurt,Apartment,Private room,Real Bed,264.0,0,,0.0,0.0,0.0,0.0
The Most Central Place in Istanbul,Turkey,41.05783,28.99592,Şişli,Apartment,Private room,Real Bed,132.0,0,,0.0,0.0,0.0,0.0
the center of Kadıköy - 2 rooms & 1 living room,Turkey,40.9902,29.02413,Moda,Apartment,Entire home/apt,Real Bed,195.0,13,10.0,0.1666666666666666,0.3666666666666667,0.3111111111111111,0.3369863013698629
Sefa Apartments Harbiye,Turkey,41.04839,28.98594,Şişli,Apartment,Entire home/apt,Real Bed,127.0,4,10.0,0.3,0.3,0.2777777777777778,0.0684931506849315
深圳福田口岸地铁口/会展中心/福田CBD小区公寓套房,China,22.51755,114.07254,深圳市,Apartment,Entire home/apt,Real Bed,620.0,0,,1.0,1.0,1.0,1.0
"Bright room, super close to station and center",Australia,-33.88303,151.00277,Chester Hill,Bungalow,Private room,Real Bed,38.0,3,10.0,1.0,1.0,1.0,1.0
Faisama Historical 1 • Design · NEW  · AC,Portugal,41.14209,-8.61423,Porto,Apartment,Entire home/apt,Real Bed,46.0,36,10.0,0.4333333333333333,0.3666666666666667,0.3222222222222222,0.1972602739726027
"Cosy, Comfy & Central in Potts Point",Australia,-33.87602,151.22326,Darlinghurst,Apartment,Entire home/apt,Real Bed,90.0,6,9.0,0.7333333333333334,0.3666666666666667,0.2444444444444444,0.7424657534246575
Copacabana Beach - One block,Brazil,-22.967481487141654,-43.18400960598312,Copacabana,Apartment,Entire home/apt,Real Bed,160.0,112,10.0,0.6,0.3666666666666667,0.2444444444444444,0.2575342465753425
Studio Apartment with AC in THE BEST location!,Portugal,41.15347,-8.61099,Porto,Condominium,Entire home/apt,Real Bed,50.0,45,10.0,0.4,0.1999999999999999,0.1333333333333333,0.0328767123287671
Appartement luxueux terrasse & balcon,Canada,45.55272,-73.65547,Ahuntsic-Cartierville,Apartment,Entire home/apt,Real Bed,89.0,2,8.0,1.0,1.0,1.0,1.0
Sydney Olympic Park Apartment,Australia,-33.84892,151.07253,Homebush,Apartment,Entire home/apt,Real Bed,135.0,78,10.0,0.7333333333333334,0.6666666666666667,0.4888888888888889,0.6657534246575343
Home Sharing - Individual Room in Plaza España,Spain,41.38051,2.1493,Eixample,Apartment,Private room,Real Bed,16.0,18,9.0,0.0,0.0999999999999999,0.0666666666666666,0.7698630136986302
Urban Shadow Rm6 (2-4 people人)Centre of TST,Hong Kong,22.30004,114.17468,Yau Tsim Mong,Apartment,Private room,Real Bed,424.0,26,10.0,0.3666666666666667,0.3666666666666667,0.2444444444444444,0.8136986301369863
Hong Kong's Skyline,Hong Kong,22.28788,114.14385,Sheung Wan,Apartment,Private room,Real Bed,251.0,15,9.0,1.0,1.0,1.0,0.9945205479452056
"Summer Perfect, 2 Bed, Pool & A/C in Elizabeth Bay",Australia,-33.8704,151.22731,Elizabeth Bay/Rushcutters Bay,Apartment,Entire home/apt,Real Bed,141.0,26,10.0,0.6333333333333333,0.5333333333333333,0.3555555555555555,0.5917808219178082
Matosinhos Royal Park,Portugal,41.18169,-8.67446,Matosinhos,Apartment,Entire home/apt,Real Bed,69.0,27,10.0,0.9666666666666668,0.9833333333333332,0.9888888888888888,0.6109589041095891
Modern Room in a Charming Apartment (next to UdeM),Canada,45.49549,-73.61948,Cote-des-Neiges-Notre-Dame-de-Grace,Apartment,Private room,Real Bed,25.0,22,10.0,1.0,1.0,1.0,1.0
2 Luxury bedroom apartment,Spain,41.39629,2.16562,Dreta de l'Eixample,Apartment,Entire home/apt,Real Bed,200.0,5,10.0,0.7,0.6666666666666667,0.5,0.3232876712328767
Copacabana Assu,Brazil,-22.97155338624361,-43.18540182712648,Copacabana,Apartment,Entire home/apt,Real Bed,500.0,4,10.0,0.9,0.7833333333333333,0.8333333333333334,0.4630136986301369
"★ MAUI BEACH LOFT- Kihei, HI ★",United States,20.7469,-156.45715,Maui,Condominium,Entire home/apt,Real Bed,188.0,29,10.0,0.9666666666666668,0.9833333333333332,0.7111111111111111,0.3013698630136986
2675 - AB Bailen Apartment 3.1 - Modern 2-bedroom Apartment in Eixample with a balcony,Spain,41.39726,2.17096,Eixample,Apartment,Entire home/apt,Real Bed,600.0,5,10.0,0.8,0.7166666666666667,0.4777777777777777,0.1178082191780821
À Francos Metro Station 2,Portugal,41.16717,-8.63773,Porto,Apartment,Entire home/apt,Real Bed,60.0,18,10.0,0.4666666666666667,0.2333333333333332,0.2222222222222222,0.5643835616438356
Studio in the heart of Tsim Sha Tsui (Tst),Hong Kong,22.29535,114.17149,Yau Tsim Mong,Apartment,Private room,Real Bed,447.0,0,,1.0,1.0,1.0,1.0
Chambre/Appartement au bord du Mont-Royal,Canada,45.51463,-73.58098,Le Plateau-Mont-Royal,Apartment,Private room,Real Bed,64.0,8,10.0,0.0333333333333333,0.0166666666666667,0.011111111111111,0.7561643835616438
Cute Eixample Apartment.  HUTB-005692,Spain,41.38121,2.14098,Sants-Montjuïc,Apartment,Entire home/apt,Real Bed,130.0,0,,1.0,0.9666666666666668,0.8555555555555556,0.8821917808219178
Quelhas Apartment,Portugal,41.14918,-8.60154,Porto,Apartment,Entire home/apt,Real Bed,80.0,1,8.0,0.0,0.0,0.0222222222222222,0.0054794520547944
Premium Ipanema & Copacabana.,Brazil,-22.984208552942004,-43.19176042857255,Copacabana,Apartment,Entire home/apt,Real Bed,179.0,56,10.0,0.8,0.9,0.7555555555555555,0.6931506849315068
4 Modern private ensuite Lofts in Ipanema Hills,Brazil,-22.9816385135248,-43.19647519526836,Copacabana,Loft,Private room,Real Bed,2007.0,0,,0.4333333333333333,0.2166666666666666,0.2333333333333332,0.810958904109589
Kozyatağı Single Room in 3br Spacious Flat,Turkey,40.96858,29.09747,Kadıköy,Apartment,Private room,Real Bed,79.0,3,9.0,1.0,1.0,1.0,1.0
APARTAMENTO BARRA,Brazil,-22.991557299870923,-43.35145315428824,Barra da Tijuca,Apartment,Entire home/apt,Real Bed,380.0,1,10.0,0.0,0.0,0.0,0.0
Janelas do Douro Flat,Portugal,41.15192,-8.64861,Porto,Apartment,Entire home/apt,Real Bed,41.0,49,10.0,0.2333333333333332,0.1999999999999999,0.1999999999999999,0.6904109589041096
HKU ....STUDIO...... for 2 persons w/lift (4d),Hong Kong,22.28773,114.13306,Central & Western District,Apartment,Entire home/apt,Real Bed,283.0,0,,0.0333333333333333,0.0166666666666667,0.011111111111111,0.0027397260273972
Cheap Small Economic Room Shared Barthroom Center,Spain,41.39706,2.16758,Eixample,Hostel,Private room,Real Bed,45.0,4,8.0,0.8,0.5833333333333333,0.5777777777777777,0.1452054794520547
Special room at Cihangir center.,Turkey,41.03314,28.98432,Beyoglu,Apartment,Private room,Real Bed,74.0,5,9.0,0.0,0.0,0.0,0.7534246575342466
Cozy bedroom with private washroom,Canada,45.47462,-73.5863,Saint-Henri,Apartment,Private room,Real Bed,35.0,6,10.0,0.8666666666666667,0.9333333333333332,0.9555555555555556,0.989041095890411
İstanbul’u keşfetmek buradan çok kolay olucak,Turkey,41.07543,28.94224,İstanbul,Serviced apartment,Private room,Real Bed,200.0,0,,1.0,0.7,0.4666666666666667,0.6219178082191781
New & Airy Apartment Next To Green Square Station,Australia,-33.90619,151.20279,Alexandria,Apartment,Private room,Real Bed,95.0,58,10.0,0.0666666666666666,0.4333333333333333,0.6222222222222222,0.9068493150684932
NEW!!! Cosy and Spacious Flat @Central,Hong Kong,22.28028,114.15507,Central & Western District,Apartment,Entire home/apt,Real Bed,1719.0,5,10.0,0.9,0.8833333333333333,0.9222222222222224,0.9808219178082191
Comfortable room in a house in the heart of Gràcia,Spain,41.4057,2.15797,Gràcia,Loft,Private room,Real Bed,45.0,25,10.0,0.5666666666666667,0.5333333333333333,0.4666666666666667,0.1315068493150685
Cozy Panoramic Apartment near Metro Station,Portugal,41.1925,-8.65073,Senhora da Hora,Apartment,Entire home/apt,Real Bed,34.0,27,10.0,0.7,0.5666666666666667,0.6222222222222222,0.558904109589041
"Family / Groups, 3 BRs Near Soho & Macau Ferry",Hong Kong,22.2865,114.14832,Sheung Wan,Apartment,Entire home/apt,Real Bed,1287.0,21,9.0,0.7,0.35,0.5222222222222221,0.6410958904109589
Your Opo Vintage Apartments 1T,Portugal,41.1537,-8.60394,Porto,Apartment,Entire home/apt,Real Bed,49.0,0,,0.7,0.55,0.5333333333333333,0.1506849315068493
light sunny room 2 min to beach.,Australia,-33.888,151.27412,Bondi Beach,Apartment,Private room,Real Bed,70.0,17,10.0,0.4666666666666667,0.2333333333333332,0.1555555555555555,0.0383561643835616
Lovely 2 bedrooms on Old Montreal,Canada,45.4983,-73.55715,Downtown Montreal,Apartment,Entire home/apt,Real Bed,110.0,1,,0.7,0.35,0.2333333333333332,0.0575342465753424
FANTASTIC APARTMENT SAGRADA FAMILIA,Spain,41.40669,2.17282,Eixample,Apartment,Entire home/apt,Real Bed,95.0,34,10.0,0.8333333333333334,0.9166666666666666,0.9,0.6082191780821917
Ataşehir'e 5 dk Rezidens'te Çatı Katı,Turkey,41.00089,29.14113,Dudullu Osb,Loft,Entire home/apt,Real Bed,174.0,3,9.0,0.0666666666666666,0.0333333333333333,0.0222222222222222,0.0054794520547944
Chambre dans appartement proche Centre ville,Canada,45.5233,-73.55906,Downtown Montreal,Apartment,Private room,Real Bed,46.0,2,9.0,1.0,1.0,1.0,1.0
room in the center of Beşiktaş,Turkey,41.05056,29.00609,Beşiktaş,Apartment,Private room,Real Bed,237.0,1,10.0,1.0,1.0,0.8,0.1972602739726027
Habitación  Barrio Barceloneta,Spain,41.37976,2.19166,La Barceloneta,Apartment,Private room,Real Bed,28.0,40,9.0,1.0,1.0,1.0,0.4849315068493151
"Copacabana, near the beach and cheap",Brazil,-22.983369242870747,-43.19004729936756,Copacabana,Apartment,Entire home/apt,Real Bed,228.0,8,10.0,0.9,0.8,0.6777777777777778,0.1671232876712328
Super bright apartment in quiet area facing park,Canada,45.45209,-73.59039,Le Sud-Ouest,Apartment,Entire home/apt,Real Bed,81.0,53,10.0,0.1999999999999999,0.0999999999999999,0.1555555555555555,0.6383561643835616
Stylish Studio Apartment Near Causeway Bay [2],Hong Kong,22.28558,114.19337,Eastern District,Apartment,Entire home/apt,Real Bed,769.0,2,10.0,1.0,1.0,1.0,0.536986301369863
A spacious and bright maisonette w/ideal location!,Turkey,40.99592,29.02817,Kadıköy Merkezi,Apartment,Entire home/apt,Real Bed,295.0,19,10.0,0.5333333333333333,0.3833333333333333,0.2888888888888888,0.8246575342465754
Homa 2 - 1 BR sleep 4 parking - AC,Canada,45.54043,-73.54585,Mercier-Hochelaga-Maisonneuve,Apartment,Entire home/apt,Real Bed,56.0,11,10.0,1.0,1.0,0.9444444444444444,0.3534246575342465
A room in Kadıköy for single or couple travellers,Turkey,40.99568,29.02954,Kadıköy Merkezi,Casa particular (Cuba),Private room,Real Bed,79.0,0,,1.0,1.0,1.0,1.0
Single room in middle of taksim City,Turkey,41.03517,28.98443,Cihangir,Hostel,Private room,Real Bed,105.0,16,8.0,0.0,0.0,0.0,0.0
O'hana Retreat *We pay your guest service fee*,United States,22.21703,-159.47353,Kauaʻi,House,Entire home/apt,Real Bed,331.0,0,,1.0,1.0,1.0,0.9972602739726028
2714 - AB Girona Apartment 41 - Stylish Apartment for up to 7 guests in Eixample with a Balcony,Spain,41.39603,2.17146,Eixample,Apartment,Entire home/apt,Real Bed,700.0,4,9.0,0.8333333333333334,0.5833333333333333,0.4666666666666667,0.1150684931506849
"旺角市中心地鐵出口,三房兩卫一大廳",Hong Kong,22.31899,114.16916,Mong Kok,Apartment,Entire home/apt,Real Bed,1586.0,6,9.0,0.1666666666666666,0.0833333333333333,0.0555555555555555,0.0136986301369863
Lovely Mezzanine at Porto Historic City Center,Portugal,41.14772,-8.60372,Porto,Apartment,Entire home/apt,Real Bed,70.0,17,10.0,0.4,0.3,0.1999999999999999,0.0794520547945205
KINALIADA'DA DENİZ MANZARALI ŞİRİN BİR EV,Turkey,40.90614,29.05401,Adalar,Apartment,Entire home/apt,Real Bed,169.0,11,10.0,0.0,0.0,0.0,0.5068493150684932
{{ SAGRADA FAMILIA }} Center ROOM *****,Spain,41.38121,2.1648,El Raval,Apartment,Private room,Real Bed,29.0,20,10.0,1.0,0.7833333333333333,0.5222222222222221,0.6356164383561644
HONUA KAI FAMILY VALUE 2br/1ba - Don't miss!,United States,20.94524,-156.69044,Westside,Condominium,Entire home/apt,Real Bed,439.0,3,10.0,0.8,0.85,0.8111111111111111,0.4684931506849314
"Casa do Golfe Vale Pisao, Nature Resort",Portugal,41.27389,-8.49918,Agrela,House,Entire home/apt,Real Bed,290.0,0,,0.0,0.0,0.0,0.5068493150684932
COMPLIMENTARY WINE & CHILD FRIENDLY,Turkey,41.05703,28.98695,Şişli,Apartment,Entire home/apt,Real Bed,211.0,20,10.0,1.0,1.0,1.0,1.0
Step In Porto -  Loft w/Mezzanine,Portugal,41.14714,-8.60134,Porto,Loft,Entire home/apt,Real Bed,80.0,0,,1.0,0.7333333333333334,0.6666666666666667,0.9178082191780822
Chic & Modern 1BR in Little Italy,Canada,45.54051,-73.631,Villeray-Saint-Michel-Parc-Extension,Apartment,Entire home/apt,Real Bed,225.0,12,10.0,0.7,0.35,0.2333333333333332,0.5808219178082192
"SUNNY, SPACIOUS APT. in  FT. GREENE",United States,40.69135,-73.97321,Brooklyn,Apartment,Entire home/apt,Real Bed,88.0,7,10.0,1.0,1.0,1.0,1.0
East Village w/ Private Bathroom & Roof & Elevator,United States,40.7221,-73.98259,East Village,Apartment,Private room,Real Bed,90.0,1,,1.0,1.0,1.0,1.0
"Bright, Central Apartment with Traditional and Modern Design",Spain,41.37919,2.17458,Ciutat Vella,Apartment,Private room,Real Bed,88.0,12,10.0,0.9333333333333332,0.85,0.7444444444444445,0.4602739726027397
Dos habitaciones c/balcón centro BCN 3-5 people.,Spain,41.37878,2.16585,El Raval,Apartment,Private room,Real Bed,50.0,29,10.0,0.9,0.9333333333333332,0.9222222222222224,0.7835616438356164
İstanbul Müstakil ev,Turkey,41.10438,28.75665,İstanbul,House,Private room,Real Bed,158.0,0,,0.0333333333333333,0.0166666666666667,0.011111111111111,0.7561643835616438
Center Secret  Studio,Portugal,41.14889,-8.61077,Porto,Apartment,Entire home/apt,Real Bed,55.0,3,10.0,1.0,0.6,0.4,0.6410958904109589
Sublime loft with private roof top @ Old Montreal,Canada,45.50121,-73.55619,Old Port,Loft,Entire home/apt,Real Bed,212.0,19,10.0,0.3666666666666667,0.4166666666666666,0.3444444444444444,0.136986301369863
Appartement cosy in little italy !,Canada,45.53223,-73.60443,Mile End,Apartment,Private room,Real Bed,78.0,3,10.0,0.0333333333333333,0.0166666666666667,0.011111111111111,0.7561643835616438
Large bright and airy bedroom -convenient location,Canada,45.51065,-73.62595,Cote-des-Neiges-Notre-Dame-de-Grace,Apartment,Private room,Real Bed,30.0,7,10.0,0.9,0.95,0.9444444444444444,0.9863013698630136
Studio 8.01 with Parking and Air-Conditioning,Portugal,41.16466,-8.58214,Porto,Apartment,Entire home/apt,Real Bed,80.0,5,10.0,0.5,0.2833333333333333,0.3111111111111111,0.1287671232876712
SUPREME BALCONY DOUBLE ROOM,Spain,41.37672,2.15669,Sant Antoni,Apartment,Private room,Real Bed,25.0,259,9.0,1.0,1.0,1.0,1.0
Spacious 1BR in Old Montreal by Sonder,Canada,45.50081,-73.55885,Old Port,Apartment,Entire home/apt,Real Bed,115.0,8,10.0,0.7,0.7166666666666667,0.7333333333333334,0.4575342465753425
